tool net total_wl #pins #vias li1_wl met1_wl met2_wl met3_wl met4_wl met5_wl 
grt: N0296 27.6 2 2 0 2 27.6 2 0 2 0 2 0 2 0
drt: N0296 27.38 2 4 0 4 21.84 4 5.54 4 0 4 0 4 0
grt: N0297 144.9 8 10 0 10 103.5 10 41.4 10 0 10 0 10 0
drt: N0297 107.85 8 23 0 23 33.68 23 42.43 23 31.74 23 0 23 0
grt: N0000 186.3 17 19 0 19 110.4 19 75.9 19 0 19 0 19 0
drt: N0000 124.53 17 38 0 38 62.85 38 61.68 38 0 38 0 38 0
grt: N0001 213.9 17 27 0 27 82.8 27 103.5 27 27.6 27 0 27 0
drt: N0001 151.53 17 43 0 43 69.23 43 67.58 43 14.72 43 0 43 0
grt: N0002 103.5 9 9 0 9 62.1 9 41.4 9 0 9 0 9 0
drt: N0002 83.76 9 30 0 30 27.82 30 36.62 30 19.32 30 0 30 0
grt: N0003 62.1 4 6 0 6 48.3 6 13.8 6 0 6 0 6 0
drt: N0003 41.88 4 9 0 9 27.94 9 13.94 9 0 9 0 9 0
grt: N0004 82.8 4 7 0 7 48.3 7 34.5 7 0 7 0 7 0
drt: N0004 63.04 4 12 0 12 27 12 28.68 12 7.36 12 0 12 0
grt: N0005 82.8 4 7 0 7 55.2 7 27.6 7 0 7 0 7 0
drt: N0005 70.18 4 17 0 17 28.16 17 29.14 17 12.88 17 0 17 0
grt: N0006 82.8 4 8 0 8 55.2 8 27.6 8 0 8 0 8 0
drt: N0006 63.14 4 12 0 12 42.4 12 20.74 12 0 12 0 12 0
grt: N0007 62.1 4 7 0 7 34.5 7 27.6 7 0 7 0 7 0
drt: N0007 31.5 4 10 0 10 15.86 10 15.64 10 0 10 0 10 0
grt: N0008 103.5 17 13 0 13 62.1 13 41.4 13 0 13 0 13 0
drt: N0008 84.62 17 33 0 33 55.48 33 29.14 33 0 33 0 33 0
grt: N0009 82.8 17 11 0 11 41.4 11 41.4 11 0 11 0 11 0
drt: N0009 55.22 17 31 0 31 25.98 31 29.24 31 0 31 0 31 0
grt: N0010 62.1 3 5 0 5 34.5 5 27.6 5 0 5 0 5 0
drt: N0010 44.98 3 8 0 8 22.88 8 22.1 8 0 8 0 8 0
grt: N0011 117.3 3 7 0 7 20.7 7 0 7 96.6 7 0 7 0
drt: N0011 103.48 3 10 0 10 11.84 10 3.78 10 87.86 10 0 10 0
grt: N0012 82.8 3 7 0 7 20.7 7 0 7 62.1 7 0 7 0
drt: N0012 66.32 3 7 0 7 12.52 7 1.36 7 52.44 7 0 7 0
grt: N0013 110.4 3 9 0 9 0 9 0 9 110.4 9 0 9 0
drt: N0013 97.84 3 11 0 11 17.94 11 1.7 11 78.2 11 0 11 0
grt: N0014 117.3 3 9 0 9 0 9 0 9 117.3 9 0 9 0
drt: N0014 101.25 3 11 0 11 0.46 11 3.27 11 97.52 11 0 11 0
grt: N0015 75.9 3 3 0 3 75.9 3 0 3 0 3 0 3 0
drt: N0015 60.24 3 3 0 3 60.24 3 0 3 0 3 0 3 0
grt: N0016 96.6 3 9 0 9 0 9 13.8 9 82.8 9 0 9 0
drt: N0016 68.36 3 12 0 12 2.3 12 4.42 12 61.64 12 0 12 0
grt: N0017 124.2 3 9 0 9 0 9 13.8 9 110.4 9 0 9 0
drt: N0017 98.4 3 11 0 11 17.48 11 2.72 11 78.2 11 0 11 0
grt: N0018 117.3 3 7 0 7 20.7 7 0 7 96.6 7 0 7 0
drt: N0018 102.78 3 10 0 10 14.94 10 3.44 10 84.4 10 0 10 0
